t,o,h,l,c,VWAP,Basis,Upper,Lower,Dynamic Price Oscillator,Dynamic Mean,Bollinger High,Expanded Bollinger High,Bollinger Low,Expanded Bollinger Low,%K,Plot,Plot
2024-09-20T11:45:00-04:00,116.44,116.48,115.93,116.3,116.9453514,117.7155,119.9770988,115.4539012,57.26047041,59.04912023,61.62723948,64.20535872,56.47100098,53.89288173,22.15620205,14.90419629,11.4577007
2024-09-20T12:00:00-04:00,116.29,116.72,116.05,116.57,116.9182468,117.576,119.7574092,115.3945908,57.02861656,59.01197104,61.57472906,64.13748709,56.44921302,53.88645499,31.11777488,22.59409251,12.10541497
2024-09-20T12:15:00-04:00,116.58,116.82,116.45,116.67,116.9052989,117.44525,119.511695,115.378805,56.9665001,58.97099351,61.51198252,64.05297153,56.4300045,53.88901549,34.25641026,29.17679573,14.6307959
2024-09-20T12:30:00-04:00,116.66,116.67,116.24,116.24,116.8852519,117.30825,119.3118849,115.3046151,56.838378,58.9257299,61.43761863,63.94950736,56.41384116,53.90195243,33.64102564,33.00507026,17.94801973
2024-09-20T12:45:00-04:00,116.23,116.66,116.22,116.28,116.8686001,117.16575,119.0315026,115.2999974,56.72096064,58.87849694,61.35791674,63.83733653,56.39907715,53.91965735,30.77913571,32.89219054,20.72632442
2024-09-20T13:00:00-04:00,116.27,116.39,116.06,116.25,116.8469656,117.03175,118.7505905,115.3129095,56.5265819,58.83050942,61.27815778,63.72580615,56.38286106,53.9352127,26.89327963,30.43781366,23.09211812
2024-09-20T13:15:00-04:00,116.24,116.31,116.03,116.2,116.8282571,116.91375,118.5168622,115.3106378,56.41782304,58.78099651,61.19407484,63.60715317,56.36791818,53.95483985,28.77658268,28.81633268,24.4693323
2024-09-20T13:30:00-04:00,116.2,116.56,116.16,116.26,116.8136876,116.834,118.4001469,115.2678531,56.44305625,58.73652109,61.12452243,63.51252377,56.34851976,53.96051842,33.28926626,29.65304286,24.58838812
2024-09-20T13:45:00-04:00,116.27,116.325,115.95,116,116.7848702,116.7265,118.2095142,115.2434858,56.3460348,58.69407348,61.06185567,63.42963785,56.3262913,53.95850911,34.05047141,32.03877345,24.08094378
2024-09-20T14:00:00-04:00,116,116.085,115.5,115.69,116.7315064,116.5915,117.9286055,115.2543945,56.16028537,58.65104722,60.99990274,63.34875827,56.30219169,53.95333617,29.3402069,32.22664819,23.05390415
2024-09-20T14:15:00-04:00,115.69,115.87,115.6,115.85,116.7063931,116.487,117.7078374,115.2661626,56.09010366,58.60614324,60.93259943,63.25905563,56.27968704,53.95323085,26.25279353,29.88115728,21.6027248
2024-09-20T14:30:00-04:00,115.84,116.05,115.69,115.86,116.6803101,116.382,117.4265209,115.3374791,55.9992033,58.55843591,60.85698427,63.15553263,56.25988756,53.9613392,27.1499255,27.58097531,20.05276689
2024-09-20T14:45:00-04:00,115.86,116.15,115.78,116.075,116.6616905,116.30575,117.1945204,115.4169796,56.01757556,58.51099538,60.78053361,63.05007184,56.24145715,53.97191892,35.88170437,29.76147447,18.49890744
2024-09-20T15:00:00-04:00,116.08,116.33,115.915,116.32,116.6456021,116.25475,117.0068236,115.5026764,56.10488608,58.46329208,60.69994406,62.93659604,56.2266401,53.98998812,46.02539479,36.35234155,17.75904907
2024-09-20T15:15:00-04:00,116.32,116.72,116.24,116.62,116.6393296,116.23175,116.905525,115.557975,56.28741649,58.41629985,60.61642208,62.81654431,56.21617762,54.01605539,63.51010101,48.47240006,19.56037101
2024-09-20T15:30:00-04:00,116.62,116.88,116.535,116.62,116.6411607,116.21375,116.8227235,115.6047765,56.42385877,58.37022808,60.53165711,62.69308615,56.20879905,54.04737002,76.04303909,61.85951163,23.58137037
2024-09-20T15:45:00-04:00,116.61,116.74,115.73,116.04,116.5929952,116.19025,116.7878492,115.5926508,56.36792337,58.32425338,60.44675579,62.5692582,56.20175097,54.07924856,68.37944664,69.31086225,28.89284122
2024-09-23T09:30:00-04:00,116.55,116.99,115.45,116.11,116.1833333,116.20725,116.7746429,115.6398571,56.31963207,58.27755538,60.35847904,62.43940271,56.19663171,54.11570804,54.38233264,66.26827279,35.30700164
2024-09-23T09:45:00-04:00,116,116.79,115.89,116.255,116.2342439,116.233,116.7584274,115.7075726,56.36659376,58.232684,60.27413133,62.31557866,56.19123668,54.14978935,44.75343497,55.83840475,41.71292921
2024-09-23T10:00:00-04:00,116.27,116.82,115.79,115.88,116.2136048,116.2045,116.7414628,115.6675372,56.33093063,58.18743752,60.18737748,62.18731745,56.18749755,54.18755758,41.01731602,46.71769454,44.94504392
2024-09-23T10:15:00-04:00,115.87,116.36,115.63,116.17,116.1840463,116.198,116.7333261,115.6626739,56.52083944,58.14371302,60.10027585,62.05683869,56.18715018,54.23058734,42.31601732,42.69558943,45.76945148
2024-09-23T10:30:00-04:00,116.17,116.23,114.87,115.42,116.0337,116.1405,116.7460815,115.5349185,56.34164811,58.09950494,60.01341375,61.92732257,56.18559612,54.2716873,33.53957363,38.95763566,45.13893536
2024-09-23T10:45:00-04:00,115.42,115.9,115.32,115.62,115.9854386,116.088,116.6828227,115.4931773,56.25026046,58.05661011,59.93177906,61.80694802,56.18144115,54.3062722,36.02466716,37.29341937,43.22215427
2024-09-23T11:00:00-04:00,115.6,115.61,115.1,115.4,115.938002,116.046,116.706913,115.385087,56.19291407,58.01458238,59.85297886,61.69137534,56.17618589,54.33778941,28.77358491,32.77927523,39.45230529
2024-09-23T11:15:00-04:00,115.42,115.56,115.14,115.52,115.9086185,116.008,116.6975027,115.3184973,56.19412979,57.97474987,59.78067005,61.58659023,56.16882969,54.36290952,30.34591195,31.71472134,36.99891469
2024-09-23T11:30:00-04:00,115.53,115.99,115.48,115.92,115.9012305,115.9915,116.6727936,115.3102064,56.3900077,57.93867889,59.71623025,61.49378162,56.16112752,54.38357616,35.06289308,31.39412998,35.20223801
2024-09-23T11:45:00-04:00,115.93,116.345,115.93,116.2,115.9204504,115.9915,116.6727936,115.3102064,56.65972506,57.90650808,59.65869966,61.41089124,56.1543165,54.40212492,47.64150943,37.68343816,35.37245773
2024-09-23T12:00:00-04:00,116.21,116.28,115.59,115.74,115.9180233,115.9655,116.6435037,115.2874963,56.72925899,57.87742297,59.60896262,61.34050226,56.14588333,54.41434368,51.10062893,44.60167715,36.14016173
2024-09-23T12:15:00-04:00,115.73,115.78,115.44,115.5,115.9027807,115.9405,116.6478111,115.2331889,56.71545167,57.84922753,59.5614737,61.27371987,56.13698136,54.42473519,44.49685535,47.74633124,38.24748836
2024-09-23T12:30:00-04:00,115.49,115.73,115.32,115.58,115.889502,115.935,116.6516659,115.2183341,56.8135441,57.82394886,59.52043715,61.21692544,56.12746057,54.43097229,34.74842767,43.44863732,40.35849057
2024-09-23T12:45:00-04:00,115.59,115.63,115.32,115.59,115.877858,115.922,116.6536379,115.1903621,57.0087483,57.80043984,59.48111165,61.16178346,56.11976803,54.43909622,32.38993711,37.21174004,41.73584906
2024-09-23T13:00:00-04:00,115.59,115.59,115.28,115.51,115.8636833,115.9045,116.6576593,115.1513407,57.12017547,57.77750571,59.4414013,61.10529689,56.11361012,54.44971453,33.42444767,33.52093748,40.33962264
2024-09-23T13:15:00-04:00,115.5,115.77,115.41,115.67,115.8565567,115.88425,116.6397583,115.1287417,57.13175379,57.75510628,59.40258606,61.05006583,56.10762651,54.46014674,35.93613933,33.91684137,38.58490566
2024-09-23T13:30:00-04:00,115.68,115.86,115.57,115.72,115.8530728,115.85425,116.5854222,115.1230778,57.18398422,57.73480361,59.36849736,61.0021911,56.10110987,54.46741612,43.63104457,37.66387719,37.05660377
2024-09-23T13:45:00-04:00,115.73,115.97,115.73,115.93,115.8535712,115.81975,116.4629644,115.1765356,57.24687422,57.71697043,59.33979704,60.96262366,56.09414382,54.47131721,56.64567589,45.4042866,36.0754717
2024-09-23T14:00:00-04:00,115.92,116,115.72,115.99,115.8547173,115.78825,116.3244149,115.2520851,57.29472923,57.70185399,59.31690807,60.93196215,56.08679992,54.47174584,66.79911014,55.69194353,36.47169811
2024-09-23T14:15:00-04:00,115.98,116.22,115.89,116.1,115.8620118,115.79125,116.3336509,115.2488491,57.43691808,57.69059301,59.30097064,60.91134828,56.08021537,54.46983774,74.5572119,66.00066598,39.28301887
2024-09-23T14:30:00-04:00,116.11,116.26,116.01,116.03,115.8686471,115.78725,116.321305,115.253195,57.50433229,57.68100818,59.28775534,60.8945025,56.07426102,54.46751386,75.22205003,72.19279069,42.90566038
2024-09-23T14:45:00-04:00,116.03,116.23,115.91,116.22,115.8752292,115.7855,116.3136089,115.2573911,57.6193896,57.67229222,59.27544534,60.87859845,56.06913911,54.465986,80.81437237,76.86454476,47.27866473
2024-09-23T15:00:00-04:00,116.21,116.29,116.02,116.09,115.8813686,115.796,116.3393378,115.2526622,57.66326105,57.66369639,59.26306804,60.8624397,56.06432473,54.46495308,79.39272333,78.47638191,51.49385583
2024-09-23T15:15:00-04:00,116.09,116.6,116.06,116.53,115.9008816,115.814,116.4253068,115.2026932,57.82856744,57.65551084,59.25055567,60.84560051,56.060466,54.46542117,86.33873951,82.18194507,56.67927269
2024-09-23T15:30:00-04:00,116.53,116.57,116.24,116.285,115.9160281,115.85725,116.4733139,115.2411861,57.90192502,57.64684898,59.23664288,60.82643677,56.05705509,54.4672612,82.29655712,82.67600665,61.70240358
2024-09-23T15:45:00-04:00,116.28,116.57,116.155,116.25,115.9338157,115.88875,116.5173665,115.2601335,57.99139596,57.6384987,59.22283318,60.80716766,56.05416421,54.46982973,81.43939394,83.35823019,66.92427662
2024-09-24T09:30:00-04:00,116.47,117.61,116.43,117.241,117.0936667,115.9808,116.8049399,115.1566601,58.3459778,57.6333617,59.21401555,60.7946694,56.05270785,54.472054,77.92810075,80.55468394,71.62341389
2024-09-24T09:45:00-04:00,117.245,117.55,116.83,117.2,117.1317424,116.0648,117.0165379,115.1130621,58.56508841,57.63006461,59.20820214,60.78633968,56.05192708,54.47378955,80.01712403,79.79487291,76.65345534
2024-09-24T10:00:00-04:00,117.21,117.21,116.11,116.54,116.9809965,116.0958,117.0668462,115.1247538,58.44977373,57.62637313,59.20187436,60.77737558,56.05087191,54.47537068,72.64338666,76.86287048,78.2834939
2024-09-24T10:15:00-04:00,116.55,116.685,115.85,115.99,116.8183535,116.0853,117.0561537,115.1144463,58.14610032,57.6214225,59.19399673,60.76657095,56.04884827,54.47627405,51.45176838,68.03742635,76.90981869
2024-09-24T10:30:00-04:00,115.99,116.37,115.38,115.48,116.6157196,116.0723,117.0679465,115.0766535,57.71965622,57.61410122,59.18338562,60.75267002,56.04481683,54.47553243,25.47872553,49.85796019,71.93483703
2024-09-24T10:45:00-04:00,115.48,116.14,115.48,116.11,116.5429648,116.1028,117.0632009,115.1423991,57.64483529,57.6069194,59.17333251,60.73974561,56.04050629,54.47409319,19.26932208,32.06660533,64.33007446
2024-09-24T11:00:00-04:00,116.1,116.58,115.95,116.54,116.5250956,116.1508,117.0977523,115.2038477,57.8347548,57.60093262,59.16457335,60.72821408,56.03729189,54.47365116,29.74588939,24.83131233,54.71890134
2024-09-24T11:15:00-04:00,116.54,117.44,116.45,117.39,116.6172758,116.2408,117.2936735,115.1879265,58.22931694,57.59860748,59.16102635,60.72344522,56.03618861,54.47376974,58.29596413,35.77039186,48.24201585
2024-09-24T11:30:00-04:00,117.39,119.92,117.38,119.86,117.2571502,116.4583,118.3109267,114.6056733,59.27283011,57.60242192,59.16815174,60.73388156,56.0366921,54.47096228,80.27696015,56.10627122,46.54731429
2024-09-24T11:45:00-04:00,119.86,121.24,119.54,120.43,117.9885554,116.6963,119.1935478,114.1990522,60.21164563,57.61839175,59.1971608,60.77592985,56.0396227,54.46085366,91.66347255,76.74546561,50.67968309
2024-09-24T12:00:00-04:00,120.44,121.61,120.44,120.95,118.3476444,116.9578,120.0222539,113.8933461,60.95881133,57.64148879,59.24094581,60.84040283,56.04203177,54.44257475,91.42066267,87.78703179,58.95046265
2024-09-24T12:15:00-04:00,120.95,120.99,120.39,120.78,118.5097001,117.2003,120.6450381,113.7555619,61.52744842,57.66731169,59.29466038,60.92200908,56.039963,54.4126143,87.42031383,90.16814968,69.69818905
2024-09-24T12:30:00-04:00,120.79,121.22,120.56,121.22,118.6478426,117.4618,121.2737974,113.6498026,62.02134917,57.69747705,59.35877006,61.02006307,56.03618404,54.37489103,89.941145,89.5940405,79.1139691
2024-09-24T12:45:00-04:00,121.21,121.47,120.84,120.87,118.7600987,117.7003,121.7321806,113.6684194,62.27229965,57.7308166,59.42799846,61.12518032,56.03363475,54.33645289,89.51310861,88.95818915,85.37696116
2024-09-24T13:00:00-04:00,120.87,121.21,120.72,121.15,118.8310588,117.9563,122.177203,113.735397,62.51589016,57.76664977,59.50164496,61.23664015,56.03165459,54.2966594,91.49277689,90.31567683,88.7937578
2024-09-24T13:15:00-04:00,121.12,121.44,121.1,121.32,118.9053322,118.2113,122.594891,113.827709,62.67253734,57.80309243,59.57716015,61.35122788,56.0290247,54.25495697,92.02782236,91.01123596,90.29676336
2024-09-24T13:30:00-04:00,121.31,121.77,121.15,121.61,119.0345182,118.4873,122.9952281,113.9793719,62.82822699,57.84075873,59.65469374,61.46862875,56.02682372,54.21288872,95.15252145,92.89104024,90.92851315
2024-09-24T13:45:00-04:00,121.61,121.8,121.3,121.31,119.1064081,118.7263,123.3001665,114.1524335,62.91104742,57.87921707,59.73254616,61.58587524,56.02588798,54.17255889,95.06959774,94.08331385,91.37808715
2024-09-24T14:00:00-04:00,121.33,121.54,121.1,121.29,119.1641768,118.97655,123.5364049,114.4166951,63.00240441,57.91894769,59.81100711,61.70306652,56.02688828,54.13482886,93.93135621,94.71782513,92.40842077
2024-09-24T14:15:00-04:00,121.29,121.55,121.2,121.31,119.2146767,119.22955,123.7171355,114.7419645,63.06016949,57.958839,59.88910075,61.8193625,56.02857724,54.09831549,91.97397087,93.65830827,93.17124763
2024-09-24T14:30:00-04:00,121.31,121.4,121.04,121.18,119.2626007,119.4265,123.8934062,114.9595938,63.05690112,57.99934008,59.96569927,61.93205845,56.0329809,54.06662172,90.65517544,92.18683417,93.49641729
2024-09-24T14:45:00-04:00,121.18,121.38,121.03,121.27,119.2955193,119.63,124.043144,115.216856,63.10118565,58.04143855,60.04192088,62.04240321,56.04095623,54.0404739,89.34806545,90.65907059,93.15877657
2024-09-24T15:00:00-04:00,121.26,121.27,120.78,120.87,119.3322467,119.8465,124.0520025,115.6409975,62.97228211,58.08284635,60.11401738,62.14518841,56.05167531,54.02050428,78.42327408,86.14217166,92.60188722
2024-09-24T15:15:00-04:00,120.87,120.99,120.43,120.44,119.3665927,120.069,123.8879208,116.2500792,62.73547436,58.12229346,60.18006236,62.23783126,56.06452457,54.00675567,50.1349022,72.63541391,91.35803947
2024-09-24T15:30:00-04:00,120.43,120.89,120.1,120.87,119.4112543,120.3385,123.5338358,117.1431642,62.68442882,58.16045286,60.2439284,62.32740394,56.07697732,53.99350179,35.89659149,54.81825592,89.84999927
2024-09-24T15:45:00-04:00,120.87,121.17,120.52,120.94,119.4837437,120.58,123.1242484,118.0357516,62.66368595,58.19723016,60.30615815,62.41508614,56.08830217,53.97937418,32.75066055,39.59405141,88.38404511
2024-09-25T09:30:00-04:00,122.01,123.2,121.61,123.11,122.64,120.9085,122.9228016,118.8941984,63.33902992,58.23676077,60.38028384,62.5238069,56.0932377,53.94971464,63.93421885,44.19382363,87.42871543
2024-09-25T09:45:00-04:00,123.12,124.19,122.95,124.16,123.0787462,121.247,123.0463232,119.4476768,64.14602947,58.28073642,60.47011958,62.65950273,56.09135327,53.90197011,81.92501419,59.5366312,87.31146442
2024-09-25T10:00:00-04:00,124.15,124.57,123.96,124.43,123.3528219,121.4755,123.6365782,119.3144218,64.74393057,58.32817599,60.57161883,62.81506168,56.08473314,53.8412903,97.74376227,81.20099844,88.4932745
2024-09-25T10:15:00-04:00,124.42,124.94,124.265,124.57,123.5466139,121.6825,124.1715631,119.1934369,65.21170321,58.37979225,60.68226399,62.98473572,56.07732052,53.77484879,96.16329484,91.94402377,90.25459306
2024-09-25T10:30:00-04:00,124.57,124.79,124.12,124.69,123.6746177,121.8695,124.6546856,119.0843144,65.49105657,58.43356672,60.79707341,63.16058011,56.07006003,53.70655334,94.68603053,96.19769588,92.51161481
2024-09-25T10:45:00-04:00,124.67,124.9,124.27,124.6,123.7524667,122.0605,125.0379249,119.0830751,65.68930659,58.48867572,60.91390452,63.33913332,56.06344692,53.63821812,93.38842975,94.74591837,94.2567371
2024-09-25T11:00:00-04:00,124.585,124.86,124.32,124.56,123.8119056,122.2275,125.3678368,119.0871632,65.81596725,58.54454416,61.03097343,63.51740269,56.0581149,53.57168564,93.31955923,93.7980065,95.1393783
2024-09-25T11:15:00-04:00,124.57,124.62,124.01,124.025,123.8371768,122.38525,125.5538167,119.2166833,65.55809812,58.598126,61.13925577,63.68038554,56.05699623,53.51586646,88.73966942,91.81588613,94.57424104
2024-09-25T11:30:00-04:00,124.025,124.24,123.7,123.88,123.8447381,122.52175,125.7008965,119.3426035,65.34649203,58.64975283,61.24044565,63.83113847,56.05906001,53.46836719,83.78099174,88.6134068,93.10177962
2024-09-25T11:45:00-04:00,123.885,123.925,123.12,123.58,123.8225249,122.63475,125.7956098,119.4738902,65.21452366,58.69883203,61.33629695,63.97376187,56.0613671,53.42390218,77.03168044,83.18411387,90.37427059
2024-09-25T12:00:00-04:00,123.57,123.66,123.06,123.395,123.8002253,122.724,125.8648193,119.5831807,65.15770971,58.74676481,61.42893028,64.11109575,56.06459934,53.38243387,72.69283747,77.83516988,86.88223036
2024-09-25T12:15:00-04:00,123.4,123.81,123.295,123.8,123.7933339,122.8485,125.9524364,119.7445636,65.34176351,58.7947137,61.52323114,64.25174857,56.06619627,53.33767883,72.14187328,73.95546373,83.06063667
2024-09-25T12:30:00-04:00,123.81,123.89,123.42,123.715,123.7902161,122.96975,126.009486,119.930014,65.33339014,58.84157804,61.61521981,64.38886159,56.06793626,53.29429448,72.26995375,72.3682215,79.66115702
2024-09-25T12:45:00-04:00,123.72,123.725,123.15,123.205,123.7778689,123.0645,126.0080011,120.1209989,65.08723646,58.88602418,61.7003364,64.51464862,56.07171196,53.25739975,65.54308225,69.98496976,76.30578512
2024-09-25T13:00:00-04:00,123.21,123.23,122.77,122.86,123.7418079,123.1485,125.9652483,120.3317517,64.66862559,58.92797875,61.77637751,64.62477627,56.07957998,53.23118122,41.44347707,59.75217103,73.27272727
2024-09-25T13:15:00-04:00,122.85,123.38,122.85,123.255,123.7216887,123.24775,125.9293884,120.5661116,64.11089669,58.9666219,61.8416971,64.7167723,56.09154669,53.21647149,24.79853125,43.92836352,71.11983471
2024-09-25T13:30:00-04:00,123.25,123.38,122.875,122.92,123.7045597,123.35025,125.8078718,120.8926282,63.53392177,58.9995713,61.89557146,64.79157162,56.10357113,53.20757097,11.13671275,25.79290702,68.8677686
2024-09-25T13:45:00-04:00,122.93,123.24,122.62,123.22,123.6780878,123.48925,125.5561566,121.4223434,63.16289982,59.02961462,61.94288522,64.85615582,56.11634402,53.20307343,18.52615409,18.15379936,66.46280992
2024-09-25T14:00:00-04:00,123.21,123.45,123.04,123.08,123.6646179,123.59975,125.2981801,121.9013199,62.89955468,59.05861145,61.98640962,64.91420778,56.13081329,53.20301513,17.80122349,15.82136344,64.51239669
2024-09-25T14:15:00-04:00,123.1,123.6,122.86,123.6,123.6573948,123.73275,124.9155664,122.5499336,62.8229547,59.08660235,62.02814572,64.96968908,56.14505898,53.20351561,30.08040936,22.13592898,63.66336337
2024-09-25T14:30:00-04:00,123.6,123.6,123.3,123.42,123.6543502,123.74825,124.9058738,122.5906262,62.77355951,59.11505286,62.06938923,65.0237256,56.16071649,53.20638012,34.64181287,27.50781524,62.49676869
2024-09-25T14:45:00-04:00,123.42,123.6,123.31,123.46,123.6508939,123.71325,124.8612495,122.5652505,62.71053588,59.14422202,62.11013139,65.07604076,56.17831265,53.21240328,45.20061728,36.6409465,61.17514409
2024-09-25T15:00:00-04:00,123.46,123.53,123.31,123.39,123.6475737,123.66125,124.768155,122.554345,62.62058898,59.17417449,62.15006813,65.12596177,56.19828084,53.2223872,50.28522776,43.37588597,59.0116842
